country1,country2,sourceCountry,frequency,norm,year,month,day
RS,CI,CH,2,372431,2017,6,25
RS,CI,CH,0,603267,2017,6,26
RS,CI,CH,0,576105,2017,6,27
RS,CI,CH,0,617148,2017,6,28
RS,CI,CH,0,564835,2017,6,29
RS,CI,CH,0,585683,2017,6,30
RS,CI,CH,0,396436,2017,7,1
RS,CI,CH,0,371913,2017,7,2
RS,CI,CH,0,556226,2017,7,3
RS,CI,CH,0,540275,2017,7,4
RS,CI,CH,0,528369,2017,7,5
RS,CI,CH,0,595517,2017,7,6
RS,CI,CH,0,566311,2017,7,7
RS,CI,CH,0,403913,2017,7,8
RS,CI,CH,0,376723,2017,7,9
RS,CI,CH,0,552863,2017,7,10
RS,CI,CH,1,610662,2017,7,11
RS,CI,CH,0,628745,2017,7,12
RS,CI,CH,0,582384,2017,7,13
RS,CI,CH,0,559190,2017,7,14
RS,CI,CH,0,375192,2017,7,15
RS,CI,CH,0,341556,2017,7,16
RS,CI,CH,0,559265,2017,7,17
RS,CI,CH,0,580912,2017,7,18
RS,CI,CH,0,630581,2017,7,19
RS,CI,CH,0,584050,2017,7,20
RS,CI,CH,1,553851,2017,7,21
RS,CI,CH,0,402609,2017,7,22
RS,CI,CH,0,355763,2017,7,23
RS,CI,CH,0,591647,2017,7,24
RS,CI,CH,0,649693,2017,7,25
RS,CI,CH,0,607441,2017,7,26
RS,CI,CH,0,622922,2017,7,27
RS,CI,CH,0,607879,2017,7,28
RS,CI,CH,0,438089,2017,7,29
RS,CI,CH,0,399877,2017,7,30
RS,CI,CH,0,630566,2017,7,31
RS,CI,CH,0,645817,2017,8,1
RS,CI,CH,1,690524,2017,8,2
RS,CI,CH,0,638560,2017,8,3
RS,CI,CH,0,635373,2017,8,4
RS,CI,CH,0,397022,2017,8,5
RS,CI,CH,0,361365,2017,8,6
RS,CI,CH,0,616868,2017,8,7
RS,CI,CH,0,644359,2017,8,8
RS,CI,CH,0,649714,2017,8,9
RS,CI,CH,0,577925,2017,8,10
RS,CI,CH,0,577369,2017,8,11
RS,CI,CH,0,407685,2017,8,12
RS,CI,CH,0,361785,2017,8,13
RS,CI,CH,0,560000,2017,8,14
RS,CI,CH,0,640227,2017,8,15
RS,CI,CH,0,639190,2017,8,16
RS,CI,CH,0,658802,2017,8,17
RS,CI,CH,0,570503,2017,8,18
RS,CI,CH,0,422148,2017,8,19
RS,CI,CH,0,369867,2017,8,20
RS,CI,CH,0,597743,2017,8,21
RS,CI,CH,0,611343,2017,8,22
RS,CI,CH,0,650017,2017,8,23
RS,CI,CH,0,265654,2017,8,24
RS,CI,CH,0,538796,2017,8,25
RS,CI,CH,0,435928,2017,8,26
RS,CI,CH,0,383250,2017,8,27
RS,CI,CH,0,390043,2017,8,28
RS,CI,CH,2,670206,2017,8,29
RS,CI,CH,2,682102,2017,8,30
RS,CI,CH,0,587787,2017,8,31
RS,CI,CH,0,579761,2017,9,1
RS,CI,CH,0,417828,2017,9,2
RS,CI,CH,0,375844,2017,9,3
RS,CI,CH,0,537094,2017,9,4
RS,CI,CH,0,610794,2017,9,5
RS,CI,CH,0,683987,2017,9,6
RS,CI,CH,0,668171,2017,9,7
RS,CI,CH,0,647998,2017,9,8
RS,CI,CH,0,429960,2017,9,9
RS,CI,CH,0,411500,2017,9,10
RS,CI,CH,0,643116,2017,9,11
RS,CI,CH,0,698020,2017,9,12
RS,CI,CH,0,679735,2017,9,13
RS,CI,CH,0,684334,2017,9,14
RS,CI,CH,0,568382,2017,9,15
RS,CI,CH,0,408913,2017,9,16
RS,CI,CH,0,402122,2017,9,17
RS,CI,CH,0,626067,2017,9,18
RS,CI,CH,0,676489,2017,9,19
RS,CI,CH,0,698366,2017,9,20
RS,CI,CH,0,697649,2017,9,21
RS,CI,CH,0,605271,2017,9,22
RS,CI,CH,0,443473,2017,9,23
RS,CI,CH,0,384082,2017,9,24
RS,CI,CH,0,651733,2017,9,25
RS,CI,CH,0,652905,2017,9,26
RS,CI,CH,0,622285,2017,9,27
RS,CI,CH,0,652886,2017,9,28
RS,CI,CH,0,597897,2017,9,29
RS,CI,CH,0,387916,2017,9,30
RS,CI,CH,0,348336,2017,10,1
RS,CI,CH,0,580615,2017,10,2
RS,CI,CH,0,657347,2017,10,3
RS,CI,CH,0,589476,2017,10,4
RS,CI,CH,5,655879,2017,10,5
RS,CI,CH,0,575176,2017,10,6
RS,CI,CH,0,415685,2017,10,7
RS,CI,CH,0,387895,2017,10,8
RS,CI,CH,0,641327,2017,10,9
RS,CI,CH,0,635922,2017,10,10
RS,CI,CH,0,675532,2017,10,11
RS,CI,CH,0,684010,2017,10,12
RS,CI,CH,0,661628,2017,10,13
RS,CI,CH,0,415407,2017,10,14
RS,CI,CH,0,408069,2017,10,15
RS,CI,CH,0,601534,2017,10,16
RS,CI,CH,0,719074,2017,10,17
RS,CI,CH,0,645581,2017,10,18
RS,CI,CH,0,706615,2017,10,19
RS,CI,CH,0,705739,2017,10,20
RS,CI,CH,0,420431,2017,10,21
RS,CI,CH,0,426803,2017,10,22
RS,CI,CH,0,691172,2017,10,23
RS,CI,CH,0,701093,2017,10,24
RS,CI,CH,0,707073,2017,10,25
RS,CI,CH,0,748252,2017,10,26
RS,CI,CH,0,662645,2017,10,27
RS,CI,CH,0,430856,2017,10,28
RS,CI,CH,0,402275,2017,10,29
RS,CI,CH,0,648194,2017,10,30
RS,CI,CH,0,713776,2017,10,31
RS,CI,CH,0,705234,2017,11,1
RS,CI,CH,0,680334,2017,11,2
RS,CI,CH,0,696481,2017,11,3
RS,CI,CH,0,426894,2017,11,4
RS,CI,CH,0,393052,2017,11,5
RS,CI,CH,0,659873,2017,11,6
RS,CI,CH,0,733233,2017,11,7
RS,CI,CH,0,708394,2017,11,8
RS,CI,CH,0,730383,2017,11,9
RS,CI,CH,0,687141,2017,11,10
RS,CI,CH,0,426572,2017,11,11
RS,CI,CH,0,402133,2017,11,12
RS,CI,CH,0,682491,2017,11,13
RS,CI,CH,0,734872,2017,11,14
RS,CI,CH,0,742764,2017,11,15
RS,CI,CH,0,630736,2017,11,16
RS,CI,CH,2,676637,2017,11,17
RS,CI,CH,4,409283,2017,11,18
RS,CI,CH,0,387959,2017,11,19
RS,CI,CH,0,644099,2017,11,20
RS,CI,CH,0,719406,2017,11,21
RS,CI,CH,0,667079,2017,11,22
RS,CI,CH,0,575169,2017,11,23
RS,CI,CH,0,594491,2017,11,24
RS,CI,CH,0,376547,2017,11,25
RS,CI,CH,1,377487,2017,11,26
RS,CI,CH,0,599212,2017,11,27
RS,CI,CH,0,713850,2017,11,28
RS,CI,CH,0,726734,2017,11,29
RS,CI,CH,0,702677,2017,11,30
RS,CI,CH,0,347532,2017,12,3
RS,CI,CH,0,603840,2017,12,4
RS,CI,CH,1,665504,2017,12,5
RS,CI,CH,0,669094,2017,12,6
RS,CI,CH,0,682878,2017,12,7
RS,CI,CH,0,645343,2017,12,8
RS,CI,CH,0,392702,2017,12,9
RS,CI,CH,0,386041,2017,12,10
RS,CI,CH,0,562684,2017,12,11
RS,CI,CH,0,668426,2017,12,12
RS,CI,CH,0,711463,2017,12,13
RS,CI,CH,0,680273,2017,12,14
RS,CI,CH,0,611220,2017,12,15
RS,CI,CH,0,367642,2017,12,16
RS,CI,CH,0,354372,2017,12,17
RS,CI,CH,0,568589,2017,12,18
RS,CI,CH,0,618096,2017,12,19
RS,CI,CH,0,611544,2017,12,20
RS,CI,CH,0,635258,2017,12,21
RS,CI,CH,0,577086,2017,12,22
RS,CI,CH,0,405042,2017,12,23
RS,CI,CH,0,351541,2017,12,24
RS,CI,CH,0,347346,2017,12,25
RS,CI,CH,0,440947,2017,12,26
RS,CI,CH,0,519620,2017,12,27
RS,CI,CH,0,561053,2017,12,28
RS,CI,CH,0,524027,2017,12,29
RS,CI,CH,0,362344,2017,12,30
RS,CI,CH,0,323669,2017,12,31
RS,CI,CH,0,372641,2018,1,1
SW,CA,US,0,427906,2017,1,1
SW,CA,US,0,592774,2017,1,2
SW,CA,US,0,757916,2017,1,3
SW,CA,US,0,822862,2017,1,4
SW,CA,US,0,830028,2017,1,5
SW,CA,US,0,766969,2017,1,6
SW,CA,US,0,520691,2017,1,7
SW,CA,US,1,488784,2017,1,8
SW,CA,US,0,813487,2017,1,9
SW,CA,US,0,884856,2017,1,10
SW,CA,US,0,879968,2017,1,11
SW,CA,US,0,873198,2017,1,12
SW,CA,US,0,847105,2017,1,13
SW,CA,US,0,538257,2017,1,14
SW,CA,US,0,485270,2017,1,15
SW,CA,US,0,778396,2017,1,16
SW,CA,US,1,872725,2017,1,17
SW,CA,US,0,903497,2017,1,18
SW,CA,US,1,897136,2017,1,19
SW,CA,US,0,840244,2017,1,20
SW,CA,US,0,542714,2017,1,21
SW,CA,US,0,507306,2017,1,22
SW,CA,US,3,816816,2017,1,23
SW,CA,US,17,882520,2017,1,24
SW,CA,US,7,888646,2017,1,25
SW,CA,US,3,850165,2017,1,26
SW,CA,US,2,814253,2017,1,27
SW,CA,US,1,540104,2017,1,28
SW,CA,US,2,492134,2017,1,29
SW,CA,US,0,800343,2017,1,30
SW,CA,US,0,866957,2017,1,31
SW,CA,US,0,877514,2017,2,1
SW,CA,US,0,878535,2017,2,2
SW,CA,US,0,849054,2017,2,3
SW,CA,US,0,547610,2017,2,4
SW,CA,US,0,489387,2017,2,5
SW,CA,US,3,810397,2017,2,6
SW,CA,US,1,886593,2017,2,7
SW,CA,US,0,908408,2017,2,8
SW,CA,US,3,895654,2017,2,9
SW,CA,US,0,851022,2017,2,10
SW,CA,US,0,535178,2017,2,11
SW,CA,US,0,501551,2017,2,12
SW,CA,US,0,828201,2017,2,13
SW,CA,US,0,888105,2017,2,14
SW,CA,US,0,902442,2017,2,15
SW,CA,US,0,899621,2017,2,16
SW,CA,US,0,845037,2017,2,17
SW,CA,US,4,546303,2017,2,18
SW,CA,US,5,492129,2017,2,19
SW,CA,US,0,770453,2017,2,20
SW,CA,US,0,863510,2017,2,21
SW,CA,US,0,896676,2017,2,22
SW,CA,US,0,882237,2017,2,23
SW,CA,US,0,831927,2017,2,24
SW,CA,US,0,537968,2017,2,25
SW,CA,US,0,490789,2017,2,26
SW,CA,US,1,801362,2017,2,27
SW,CA,US,0,845987,2017,2,28
SW,CA,US,0,891852,2017,3,1
SW,CA,US,0,884489,2017,3,2
SW,CA,US,0,826318,2017,3,3
SW,CA,US,0,534735,2017,3,4
SW,CA,US,0,482946,2017,3,5
SW,CA,US,0,814270,2017,3,6
SW,CA,US,0,877288,2017,3,7
SW,CA,US,0,875771,2017,3,8
SW,CA,US,0,884687,2017,3,9
SW,CA,US,9,841988,2017,3,10
SW,CA,US,2,532499,2017,3,11
SW,CA,US,0,478177,2017,3,12
SW,CA,US,0,774347,2017,3,13
SW,CA,US,0,846836,2017,3,14
SW,CA,US,0,856685,2017,3,15
SW,CA,US,0,892032,2017,3,16
SW,CA,US,0,824348,2017,3,17
SW,CA,US,0,504221,2017,3,18
SW,CA,US,1,447313,2017,3,19
SW,CA,US,0,722253,2017,3,20
SW,CA,US,20,817880,2017,3,21
SW,CA,US,1,810708,2017,3,22
SW,CA,US,2,773991,2017,3,23
SW,CA,US,0,763095,2017,3,24
SW,CA,US,0,488516,2017,3,25
SW,CA,US,0,451618,2017,3,26
SW,CA,US,1,715700,2017,3,27
SW,CA,US,0,813645,2017,3,28
SW,CA,US,0,862935,2017,3,29
SW,CA,US,1,849617,2017,3,30
SW,CA,US,1,802523,2017,3,31
SW,CA,US,0,492104,2017,4,1
SW,CA,US,0,451222,2017,4,2
SW,CA,US,0,752077,2017,4,3
SW,CA,US,1,803101,2017,4,4
SW,CA,US,1,828653,2017,4,5
SW,CA,US,1,806340,2017,4,6
SW,CA,US,0,812309,2017,4,7
SW,CA,US,0,498778,2017,4,8
SW,CA,US,0,465133,2017,4,9
SW,CA,US,0,760184,2017,4,10
SW,CA,US,0,823150,2017,4,11
SW,CA,US,0,818751,2017,4,12
SW,CA,US,1,804729,2017,4,13
SW,CA,US,0,604707,2017,4,14
SW,CA,US,0,466894,2017,4,15
SW,CA,US,0,433510,2017,4,16
SW,CA,US,0,638778,2017,4,17
SW,CA,US,0,784482,2017,4,18
SW,CA,US,0,747158,2017,4,19
SW,CA,US,0,796608,2017,4,20
SW,CA,US,0,772343,2017,4,21
SW,CA,US,0,457279,2017,4,22
SW,CA,US,0,433977,2017,4,23
SW,CA,US,0,712864,2017,4,24
SW,CA,US,0,802345,2017,4,25
SW,CA,US,0,796260,2017,4,26
SW,CA,US,1,825698,2017,4,27
SW,CA,US,0,752542,2017,4,28
SW,CA,US,0,493023,2017,4,29
SW,CA,US,0,427499,2017,4,30
SW,CA,US,0,600759,2017,5,1
SW,CA,US,0,713808,2017,5,2
SW,CA,US,0,776343,2017,5,3
SW,CA,US,1,683863,2017,5,4
SW,CA,US,0,630955,2017,5,5
SW,CA,US,0,455760,2017,5,6
SW,CA,US,0,426317,2017,5,7
SW,CA,US,1,679107,2017,5,8
SW,CA,US,0,708355,2017,5,9
SW,CA,US,1,728743,2017,5,10
SW,CA,US,2,715973,2017,5,11
SW,CA,US,8,716059,2017,5,12
SW,CA,US,6,462677,2017,5,13
SW,CA,US,2,421261,2017,5,14
SW,CA,US,3,692695,2017,5,15
SW,CA,US,0,744883,2017,5,16
SW,CA,US,0,751132,2017,5,17
SW,CA,US,0,810482,2017,5,18
SW,CA,US,0,750116,2017,5,19
SW,CA,US,0,473050,2017,5,20
SW,CA,US,1,397009,2017,5,21
SW,CA,US,2,703101,2017,5,22
SW,CA,US,0,773334,2017,5,23
SW,CA,US,0,720427,2017,5,24
SW,CA,US,0,727556,2017,5,25
SW,CA,US,0,712604,2017,5,26
SW,CA,US,0,489464,2017,5,27
SW,CA,US,0,448928,2017,5,28
SW,CA,US,0,605486,2017,5,29
SW,CA,US,0,661069,2017,5,30
SW,CA,US,0,745257,2017,5,31
SW,CA,US,0,744295,2017,6,1
SW,CA,US,0,724843,2017,6,2
SW,CA,US,0,451564,2017,6,3
SW,CA,US,1,429682,2017,6,4
SW,CA,US,0,703607,2017,6,5
SW,CA,US,0,736228,2017,6,6
SW,CA,US,0,735573,2017,6,7
SW,CA,US,0,768985,2017,6,8
SW,CA,US,0,770400,2017,6,9
SW,CA,US,1,434080,2017,6,10
SW,CA,US,0,430541,2017,6,11
SW,CA,US,34,680435,2017,6,12
SW,CA,US,9,735151,2017,6,13
SW,CA,US,1,788289,2017,6,14
SW,CA,US,0,762286,2017,6,15
SW,CA,US,47,716460,2017,6,16
SW,CA,US,0,440916,2017,6,17
SW,CA,US,0,439922,2017,6,18
SW,CA,US,0,689443,2017,6,19
SW,CA,US,9,712433,2017,6,20
SW,CA,US,6,760797,2017,6,21
SW,CA,US,3,711096,2017,6,22
SW,CA,US,3,658889,2017,6,23
SW,CA,US,0,467374,2017,6,24
SW,CA,US,0,372431,2017,6,25
SW,CA,US,1,603267,2017,6,26
SW,CA,US,0,576105,2017,6,27
SW,CA,US,2,617148,2017,6,28
SW,CA,US,0,564835,2017,6,29
SW,CA,US,3,585683,2017,6,30
SW,CA,US,0,396436,2017,7,1
SW,CA,US,0,371913,2017,7,2
SW,CA,US,1,556226,2017,7,3
SW,CA,US,0,540275,2017,7,4
SW,CA,US,0,528369,2017,7,5
SW,CA,US,0,595517,2017,7,6
SW,CA,US,0,566311,2017,7,7
SW,CA,US,0,403913,2017,7,8
SW,CA,US,1,376723,2017,7,9
SW,CA,US,1,552863,2017,7,10
SW,CA,US,0,610662,2017,7,11
SW,CA,US,5,628745,2017,7,12
SW,CA,US,1,582384,2017,7,13
SW,CA,US,1,559190,2017,7,14
SW,CA,US,0,375192,2017,7,15
SW,CA,US,0,341556,2017,7,16
SW,CA,US,0,559265,2017,7,17
SW,CA,US,0,580912,2017,7,18
SW,CA,US,1,630581,2017,7,19
SW,CA,US,0,584050,2017,7,20
SW,CA,US,1,553851,2017,7,21
SW,CA,US,0,402609,2017,7,22
SW,CA,US,0,355763,2017,7,23
SW,CA,US,0,591647,2017,7,24
SW,CA,US,0,649693,2017,7,25
SW,CA,US,0,607441,2017,7,26
SW,CA,US,0,622922,2017,7,27
SW,CA,US,1,607879,2017,7,28
SW,CA,US,0,438089,2017,7,29
SW,CA,US,0,399877,2017,7,30
SW,CA,US,0,630566,2017,7,31
SW,CA,US,0,645817,2017,8,1
SW,CA,US,0,690524,2017,8,2
SW,CA,US,0,638560,2017,8,3
SW,CA,US,0,635373,2017,8,4
SW,CA,US,0,397022,2017,8,5
SW,CA,US,0,361365,2017,8,6
SW,CA,US,0,616868,2017,8,7
SW,CA,US,2,644359,2017,8,8
SW,CA,US,0,649714,2017,8,9
SW,CA,US,2,577925,2017,8,10
SW,CA,US,0,577369,2017,8,11
SW,CA,US,0,407685,2017,8,12
SW,CA,US,0,361785,2017,8,13
SW,CA,US,0,560000,2017,8,14
SW,CA,US,0,640227,2017,8,15
SW,CA,US,1,639190,2017,8,16
SW,CA,US,2,658802,2017,8,17
SW,CA,US,0,570503,2017,8,18
SW,CA,US,0,422148,2017,8,19
SW,CA,US,0,369867,2017,8,20
SW,CA,US,1,597743,2017,8,21
SW,CA,US,2,611343,2017,8,22
SW,CA,US,0,650017,2017,8,23
SW,CA,US,0,265654,2017,8,24
SW,CA,US,0,538796,2017,8,25
SW,CA,US,0,435928,2017,8,26
SW,CA,US,0,383250,2017,8,27
SW,CA,US,0,390043,2017,8,28
SW,CA,US,0,670206,2017,8,29
SW,CA,US,0,682102,2017,8,30
SW,CA,US,1,587787,2017,8,31
SW,CA,US,0,579761,2017,9,1
SW,CA,US,0,417828,2017,9,2
SW,CA,US,0,375844,2017,9,3
SW,CA,US,0,537094,2017,9,4
SW,CA,US,0,610794,2017,9,5
SW,CA,US,2,683987,2017,9,6
SW,CA,US,0,668171,2017,9,7
SW,CA,US,0,647998,2017,9,8
SW,CA,US,0,429960,2017,9,9
SW,CA,US,1,411500,2017,9,10
SW,CA,US,0,643116,2017,9,11
SW,CA,US,1,698020,2017,9,12
SW,CA,US,0,679735,2017,9,13
SW,CA,US,0,684334,2017,9,14
SW,CA,US,2,568382,2017,9,15
SW,CA,US,0,408913,2017,9,16
SW,CA,US,0,402122,2017,9,17
SW,CA,US,1,626067,2017,9,18
SW,CA,US,0,676489,2017,9,19
SW,CA,US,0,698366,2017,9,20
SW,CA,US,0,697649,2017,9,21
SW,CA,US,0,605271,2017,9,22
SW,CA,US,0,443473,2017,9,23
SW,CA,US,0,384082,2017,9,24
SW,CA,US,1,651733,2017,9,25
SW,CA,US,0,652905,2017,9,26
SW,CA,US,0,622285,2017,9,27
SW,CA,US,0,652886,2017,9,28
SW,CA,US,0,597897,2017,9,29
SW,CA,US,0,387916,2017,9,30
SW,CA,US,0,348336,2017,10,1
SW,CA,US,0,580615,2017,10,2
SW,CA,US,0,657347,2017,10,3
SW,CA,US,0,589476,2017,10,4
SW,CA,US,0,655879,2017,10,5
SW,CA,US,0,575176,2017,10,6
SW,CA,US,10,415685,2017,10,7
SW,CA,US,11,387895,2017,10,8
SW,CA,US,4,641327,2017,10,9
SW,CA,US,40,635922,2017,10,10
SW,CA,US,48,675532,2017,10,11
SW,CA,US,9,684010,2017,10,12
SW,CA,US,0,661628,2017,10,13
SW,CA,US,0,415407,2017,10,14
SW,CA,US,0,408069,2017,10,15
SW,CA,US,0,601534,2017,10,16
SW,CA,US,0,719074,2017,10,17
SW,CA,US,0,645581,2017,10,18
SW,CA,US,13,706615,2017,10,19
SW,CA,US,5,705739,2017,10,20
SW,CA,US,0,420431,2017,10,21
SW,CA,US,0,426803,2017,10,22
SW,CA,US,8,691172,2017,10,23
SW,CA,US,15,701093,2017,10,24
SW,CA,US,5,707073,2017,10,25
SW,CA,US,14,748252,2017,10,26
SW,CA,US,1,662645,2017,10,27
SW,CA,US,2,430856,2017,10,28
SW,CA,US,0,402275,2017,10,29
SW,CA,US,2,648194,2017,10,30
SW,CA,US,0,713776,2017,10,31
SW,CA,US,1,705234,2017,11,1
SW,CA,US,0,680334,2017,11,2
SW,CA,US,0,696481,2017,11,3
SW,CA,US,0,426894,2017,11,4
SW,CA,US,1,393052,2017,11,5
SW,CA,US,1,659873,2017,11,6
SW,CA,US,0,733233,2017,11,7
SW,CA,US,0,708394,2017,11,8
SW,CA,US,0,730383,2017,11,9
SW,CA,US,5,687141,2017,11,10
SW,CA,US,0,426572,2017,11,11
SW,CA,US,0,402133,2017,11,12
SW,CA,US,1,682491,2017,11,13
SW,CA,US,1,734872,2017,11,14
SW,CA,US,0,742764,2017,11,15
SW,CA,US,0,630736,2017,11,16
SW,CA,US,0,676637,2017,11,17
SW,CA,US,0,409283,2017,11,18
SW,CA,US,0,387959,2017,11,19
SW,CA,US,1,644099,2017,11,20
SW,CA,US,0,719406,2017,11,21
SW,CA,US,1,667079,2017,11,22
SW,CA,US,0,575169,2017,11,23
SW,CA,US,0,594491,2017,11,24
SW,CA,US,0,376547,2017,11,25
SW,CA,US,0,377487,2017,11,26
SW,CA,US,0,599212,2017,11,27
SW,CA,US,3,713850,2017,11,28
SW,CA,US,1,726734,2017,11,29
SW,CA,US,0,702677,2017,11,30
SW,CA,US,0,347532,2017,12,3
SW,CA,US,0,603840,2017,12,4
SW,CA,US,0,665504,2017,12,5
SW,CA,US,1,669094,2017,12,6
SW,CA,US,0,682878,2017,12,7
SW,CA,US,2,645343,2017,12,8
SW,CA,US,0,392702,2017,12,9
SW,CA,US,0,386041,2017,12,10
SW,CA,US,1,562684,2017,12,11
SW,CA,US,0,668426,2017,12,12
SW,CA,US,0,711463,2017,12,13
SW,CA,US,0,680273,2017,12,14
SW,CA,US,0,611220,2017,12,15
SW,CA,US,0,367642,2017,12,16
SW,CA,US,0,354372,2017,12,17
SW,CA,US,1,568589,2017,12,18
SW,CA,US,2,618096,2017,12,19
SW,CA,US,0,611544,2017,12,20
SW,CA,US,1,635258,2017,12,21
SW,CA,US,1,577086,2017,12,22
SW,CA,US,0,405042,2017,12,23
SW,CA,US,1,351541,2017,12,24
SW,CA,US,0,347346,2017,12,25
SW,CA,US,0,440947,2017,12,26
SW,CA,US,1,519620,2017,12,27
SW,CA,US,0,561053,2017,12,28
SW,CA,US,0,524027,2017,12,29
SW,CA,US,0,362344,2017,12,30
SW,CA,US,0,323669,2017,12,31
SW,CA,US,0,372641,2018,1,1
SW,RS,RS,0,427906,2017,1,1
SW,RS,RS,0,592774,2017,1,2
SW,RS,RS,0,757916,2017,1,3
SW,RS,RS,0,822862,2017,1,4
SW,RS,RS,0,830028,2017,1,5
SW,RS,RS,0,766969,2017,1,6
SW,RS,RS,0,520691,2017,1,7
SW,RS,RS,0,488784,2017,1,8
SW,RS,RS,0,813487,2017,1,9
SW,RS,RS,0,884856,2017,1,10
SW,RS,RS,0,879968,2017,1,11
SW,RS,RS,1,873198,2017,1,12
SW,RS,RS,1,847105,2017,1,13
SW,RS,RS,0,538257,2017,1,14
SW,RS,RS,0,485270,2017,1,15
SW,RS,RS,0,778396,2017,1,16
SW,RS,RS,0,872725,2017,1,17
SW,RS,RS,0,903497,2017,1,18
SW,RS,RS,0,897136,2017,1,19
SW,RS,RS,0,840244,2017,1,20
SW,RS,RS,0,542714,2017,1,21
SW,RS,RS,0,507306,2017,1,22
SW,RS,RS,1,816816,2017,1,23
SW,RS,RS,0,882520,2017,1,24
SW,RS,RS,0,888646,2017,1,25
SW,RS,RS,0,850165,2017,1,26
SW,RS,RS,0,814253,2017,1,27
SW,RS,RS,0,540104,2017,1,28
SW,RS,RS,0,492134,2017,1,29
SW,RS,RS,0,800343,2017,1,30
SW,RS,RS,0,866957,2017,1,31
SW,RS,RS,0,877514,2017,2,1
SW,RS,RS,1,878535,2017,2,2
SW,RS,RS,0,849054,2017,2,3
SW,RS,RS,0,547610,2017,2,4
SW,RS,RS,0,489387,2017,2,5
SW,RS,RS,0,810397,2017,2,6
SW,RS,RS,0,886593,2017,2,7
SW,RS,RS,1,908408,2017,2,8
SW,RS,RS,0,895654,2017,2,9
SW,RS,RS,0,851022,2017,2,10
SW,RS,RS,0,535178,2017,2,11
SW,RS,RS,0,501551,2017,2,12
SW,RS,RS,0,828201,2017,2,13
SW,RS,RS,0,888105,2017,2,14
SW,RS,RS,0,902442,2017,2,15
SW,RS,RS,0,899621,2017,2,16
SW,RS,RS,0,845037,2017,2,17
SW,RS,RS,0,546303,2017,2,18
SW,RS,RS,0,492129,2017,2,19
SW,RS,RS,0,770453,2017,2,20
SW,RS,RS,0,863510,2017,2,21
SW,RS,RS,0,896676,2017,2,22
SW,RS,RS,0,882237,2017,2,23
SW,RS,RS,0,831927,2017,2,24
SW,RS,RS,0,537968,2017,2,25
SW,RS,RS,0,490789,2017,2,26
SW,RS,RS,0,801362,2017,2,27
SW,RS,RS,0,845987,2017,2,28
SW,RS,RS,0,891852,2017,3,1
SW,RS,RS,0,884489,2017,3,2
SW,RS,RS,0,826318,2017,3,3
SW,RS,RS,0,534735,2017,3,4
SW,RS,RS,0,482946,2017,3,5
SW,RS,RS,0,814270,2017,3,6
SW,RS,RS,0,877288,2017,3,7
SW,RS,RS,0,875771,2017,3,8
SW,RS,RS,0,884687,2017,3,9
SW,RS,RS,0,841988,2017,3,10
SW,RS,RS,1,532499,2017,3,11
SW,RS,RS,0,478177,2017,3,12
SW,RS,RS,0,774347,2017,3,13
SW,RS,RS,0,846836,2017,3,14
SW,RS,RS,0,856685,2017,3,15
SW,RS,RS,0,892032,2017,3,16
SW,RS,RS,0,824348,2017,3,17
SW,RS,RS,0,504221,2017,3,18
SW,RS,RS,0,447313,2017,3,19
SW,RS,RS,0,722253,2017,3,20
SW,RS,RS,0,817880,2017,3,21
SW,RS,RS,0,810708,2017,3,22
SW,RS,RS,0,773991,2017,3,23
SW,RS,RS,0,763095,2017,3,24
SW,RS,RS,0,488516,2017,3,25
SW,RS,RS,0,451618,2017,3,26
SW,RS,RS,0,715700,2017,3,27
SW,RS,RS,0,813645,2017,3,28
SW,RS,RS,0,862935,2017,3,29
SW,RS,RS,0,849617,2017,3,30
SW,RS,RS,0,802523,2017,3,31
SW,RS,RS,1,492104,2017,4,1
SW,RS,RS,0,451222,2017,4,2
SW,RS,RS,0,752077,2017,4,3
SW,RS,RS,0,803101,2017,4,4
SW,RS,RS,0,828653,2017,4,5
SW,RS,RS,0,806340,2017,4,6
SW,RS,RS,0,812309,2017,4,7
SW,RS,RS,0,498778,2017,4,8
SW,RS,RS,0,465133,2017,4,9
SW,RS,RS,0,760184,2017,4,10
SW,RS,RS,0,823150,2017,4,11
SW,RS,RS,0,818751,2017,4,12
SW,RS,RS,0,804729,2017,4,13
SW,RS,RS,0,604707,2017,4,14
SW,RS,RS,0,466894,2017,4,15
SW,RS,RS,0,433510,2017,4,16
SW,RS,RS,0,638778,2017,4,17
SW,RS,RS,0,784482,2017,4,18
SW,RS,RS,0,747158,2017,4,19
SW,RS,RS,0,796608,2017,4,20
SW,RS,RS,0,772343,2017,4,21
SW,RS,RS,0,457279,2017,4,22
SW,RS,RS,0,433977,2017,4,23
SW,RS,RS,0,712864,2017,4,24
SW,RS,RS,0,802345,2017,4,25
SW,RS,RS,0,796260,2017,4,26
SW,RS,RS,0,825698,2017,4,27
SW,RS,RS,0,752542,2017,4,28
SW,RS,RS,0,493023,2017,4,29
SW,RS,RS,0,427499,2017,4,30
SW,RS,RS,0,600759,2017,5,1
SW,RS,RS,0,713808,2017,5,2
SW,RS,RS,0,776343,2017,5,3
SW,RS,RS,0,683863,2017,5,4
SW,RS,RS,0,630955,2017,5,5
SW,RS,RS,0,455760,2017,5,6
SW,RS,RS,0,426317,2017,5,7
SW,RS,RS,0,679107,2017,5,8
SW,RS,RS,0,708355,2017,5,9
